Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,"	MapTask8To",MapTask9To,MapTask10To,MapTask11To,NodeProcessorTypeDistribution,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6,Origin
0.004716573,0.052704866,6,"(1, 1)","""Node1""","""Node3""","""Node2""","""Node1""","""Node5""","""Node3""","""Node4""","""Node2""","""Node5""","""Node4""","""Node6""","(0, 1, 5)",1,1,1,0.666666667,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003308118,0.041135708,6,"(1, 1)","""Node4""","""Node4""","""Node6""","""Node4""","""Node5""","""Node1""","""Node6""","""Node2""","""Node3""","""Node2""","""Node3""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003441477,0.041870993,6,"(1, 1)","""Node5""","""Node3""","""Node6""","""Node5""","""Node4""","""Node1""","""Node3""","""Node6""","""Node2""","""Node1""","""Node2""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004566022,0.041901267,5,"(1, 1)","""Node6""","""Node6""","""Node4""","""Node6""","""Node2""","""Node1""","""Node4""","""Node3""","""Node2""","""Node3""","""Node3""","(3, 3, 0)",0.666666667,1,1,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003785609,0.052054934,4,"(1, 1)","""Node1""","""Node3""","""Node1""","""Node2""","""Node4""","""Node3""","""Node1""","""Node2""","""Node4""","""Node3""","""Node4""","(1, 0, 3)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.004042279,0.043161542,5,"(1, 1)","""Node6""","""Node6""","""Node4""","""Node6""","""Node1""","""Node3""","""Node2""","""Node4""","""Node3""","""Node2""","""Node2""","(3, 3, 0)",1,1,1,1,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004167229,0.040646053,6,"(1, 1)","""Node4""","""Node2""","""Node1""","""Node5""","""Node6""","""Node2""","""Node5""","""Node3""","""Node6""","""Node3""","""Node3""","(3, 3, 0)",1,1,1,0.5,1,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.003964369,0.042405708,6,"(1, 1)","""Node6""","""Node1""","""Node2""","""Node3""","""Node4""","""Node1""","""Node2""","""Node5""","""Node4""","""Node5""","""Node5""","(3, 3, 0)",1,1,1,1,1,1,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004280074,0.04169761,6,"(1, 1)","""Node3""","""Node1""","""Node2""","""Node3""","""Node6""","""Node5""","""Node1""","""Node2""","""Node4""","""Node5""","""Node4""","(3, 3, 0)",0.666666667,1,1,1,1,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.004713088,0.049980283,4,"(3, 4)","""Node3""","""Node4""","""Node2""","""Node4""","""Node1""","""Node3""","""Node4""","""Node2""","""Node2""","""Node1""","""Node1""","(1, 0, 3)",1,1,1,1,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""",Evolution
0.00489972,0.036871679,6,"(6, 8)","""Node1""","""Node2""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node4""","""Node5""","""Node3""","""Node4""","(6, 0, 0)",1,1,1,1,1,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""",Evolution
0.003857304,0.040421935,6,"(1, 1)","""Node2""","""Node4""","""Node1""","""Node2""","""Node6""","""Node4""","""Node5""","""Node1""","""Node3""","""Node5""","""Node3""","(3, 3, 0)",1,1,1,1,0.666666667,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003701248,0.04319458,5,"(1, 1)","""Node2""","""Node6""","""Node2""","""Node4""","""Node3""","""Node6""","""Node5""","""Node4""","""Node3""","""Node5""","""Node5""","(3, 3, 0)",0.25,1,1,1,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004539159,0.054225399,5,"(1, 1)","""Node5""","""Node3""","""Node5""","""Node2""","""Node4""","""Node1""","""Node5""","""Node2""","""Node1""","""Node4""","""Node4""","(0, 1, 5)",1,1,0.25,1,1,0.25,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.003467058,0.042371956,6,"(1, 1)","""Node4""","""Node3""","""Node5""","""Node4""","""Node6""","""Node2""","""Node3""","""Node5""","""Node6""","""Node1""","""Node6""","(3, 3, 0)",0.666666667,1,1,1,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003623597,0.041377406,6,"(1, 1)","""Node4""","""Node6""","""Node4""","""Node1""","""Node5""","""Node3""","""Node2""","""Node1""","""Node5""","""Node2""","""Node2""","(3, 3, 0)",1,1,1,1,1,0.5,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004082863,0.040599694,5,"(1, 1)","""Node5""","""Node5""","""Node3""","""Node5""","""Node1""","""Node2""","""Node4""","""Node3""","""Node2""","""Node1""","""Node4""","(4, 1, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004870368,0.039347704,6,"(6, 8)","""Node3""","""Node5""","""Node6""","""Node3""","""Node4""","""Node5""","""Node6""","""Node4""","""Node1""","""Node2""","""Node4""","(4, 2, 0)",1,1,1,1,1,1,"""PB""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003873107,0.041065847,6,"(1, 1)","""Node4""","""Node1""","""Node5""","""Node4""","""Node6""","""Node1""","""Node3""","""Node2""","""Node6""","""Node2""","""Node2""","(3, 3, 0)",1,1,1,1,0.666666667,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003527657,0.041364558,6,"(1, 1)","""Node4""","""Node4""","""Node5""","""Node1""","""Node6""","""Node2""","""Node5""","""Node3""","""Node6""","""Node3""","""Node3""","(3, 3, 0)",1,1,1,1,1,1,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003896473,0.041423568,5,"(1, 1)","""Node5""","""Node3""","""Node5""","""Node5""","""Node4""","""Node3""","""Node1""","""Node2""","""Node4""","""Node1""","""Node2""","(3, 0, 2)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",Evolution
0.005352349,0.043743174,6,"(1, 1)","""Node1""","""Node3""","""Node6""","""Node6""","""Node5""","""Node2""","""Node4""","""Node3""","""Node5""","""Node2""","""Node4""","(3, 3, 0)",0.666666667,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003959034,0.042529794,6,"(1, 1)","""Node5""","""Node4""","""Node3""","""Node5""","""Node2""","""Node6""","""Node4""","""Node3""","""Node6""","""Node2""","""Node1""","(3, 3, 0)",0.25,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004036661,0.042807298,6,"(1, 1)","""Node3""","""Node5""","""Node4""","""Node3""","""Node6""","""Node1""","""Node5""","""Node4""","""Node6""","""Node2""","""Node2""","(3, 3, 0)",1,1,1,1,0.666666667,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004967621,0.040592553,6,"(1, 1)","""Node5""","""Node1""","""Node2""","""Node6""","""Node4""","""Node1""","""Node3""","""Node2""","""Node4""","""Node3""","""Node3""","(3, 3, 0)",1,1,1,1,0.5,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.003628603,0.041613425,6,"(1, 1)","""Node2""","""Node3""","""Node4""","""Node2""","""Node5""","""Node3""","""Node4""","""Node1""","""Node6""","""Node6""","""Node6""","(3, 3, 0)",0.666666667,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004694255,0.040658944,6,"(3, 4)","""Node1""","""Node4""","""Node1""","""Node5""","""Node6""","""Node4""","""Node3""","""Node1""","""Node6""","""Node2""","""Node2""","(3, 3, 0)",1,1,1,1,0.666666667,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003768464,0.042681553,6,"(1, 1)","""Node1""","""Node5""","""Node3""","""Node1""","""Node2""","""Node4""","""Node3""","""Node6""","""Node4""","""Node6""","""Node6""","(3, 3, 0)",1,1,1,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003726655,0.041623323,6,"(1, 1)","""Node5""","""Node4""","""Node1""","""Node5""","""Node3""","""Node6""","""Node4""","""Node1""","""Node6""","""Node2""","""Node2""","(3, 3, 0)",1,0.5,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004156374,0.040860316,6,"(1, 1)","""Node4""","""Node5""","""Node2""","""Node4""","""Node6""","""Node5""","""Node2""","""Node1""","""Node3""","""Node1""","""Node3""","(3, 3, 0)",1,1,0.5,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003431555,0.040419407,6,"(1, 1)","""Node4""","""Node3""","""Node4""","""Node4""","""Node1""","""Node3""","""Node5""","""Node2""","""Node6""","""Node2""","""Node6""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003902269,0.041152286,6,"(1, 1)","""Node4""","""Node6""","""Node2""","""Node4""","""Node3""","""Node6""","""Node1""","""Node2""","""Node5""","""Node1""","""Node1""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003425944,0.040726092,6,"(1, 1)","""Node6""","""Node5""","""Node4""","""Node6""","""Node3""","""Node5""","""Node4""","""Node2""","""Node1""","""Node2""","""Node1""","(3, 3, 0)",0.666666667,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.005159982,0.044254147,6,"(1, 1)","""Node2""","""Node2""","""Node4""","""Node2""","""Node3""","""Node5""","""Node1""","""Node4""","""Node5""","""Node3""","""Node6""","(3, 3, 0)",1,1,1,1,1,0.25,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004840288,0.042090821,6,"(1, 1)","""Node3""","""Node3""","""Node1""","""Node3""","""Node4""","""Node6""","""Node2""","""Node1""","""Node4""","""Node5""","""Node4""","(3, 3, 0)",1,0.666666667,1,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.00381684,0.043011789,6,"(1, 1)","""Node3""","""Node1""","""Node4""","""Node3""","""Node5""","""Node1""","""Node6""","""Node4""","""Node2""","""Node5""","""Node6""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.004883382,0.039206674,5,"(6, 8)","""Node2""","""Node6""","""Node2""","""Node1""","""Node3""","""Node6""","""Node1""","""Node4""","""Node3""","""Node4""","""Node4""","(4, 2, 0)",1,1,1,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.005806775,0.037613835,6,"(6, 8)","""Node5""","""Node4""","""Node6""","""Node5""","""Node2""","""Node4""","""Node6""","""Node4""","""Node3""","""Node1""","""Node2""","(6, 0, 0)",1,1,1,1,0.666666667,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.00338391,0.040685186,6,"(1, 1)","""Node6""","""Node4""","""Node2""","""Node6""","""Node5""","""Node3""","""Node4""","""Node2""","""Node1""","""Node5""","""Node1""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004850886,0.042502701,6,"(1, 1)","""Node4""","""Node3""","""Node1""","""Node4""","""Node5""","""Node6""","""Node2""","""Node1""","""Node5""","""Node6""","""Node5""","(3, 3, 0)",1,0.666666667,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004546111,0.042078885,6,"(1, 1)","""Node1""","""Node4""","""Node2""","""Node1""","""Node3""","""Node5""","""Node4""","""Node2""","""Node5""","""Node3""","""Node6""","(3, 3, 0)",1,1,1,1,1,0.5,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.00415005,0.040915273,5,"(1, 1)","""Node4""","""Node6""","""Node4""","""Node1""","""Node2""","""Node3""","""Node6""","""Node1""","""Node2""","""Node3""","""Node2""","(3, 3, 0)",1,1,1,1,0.25,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.003364273,0.041882051,5,"(3, 4)","""Node2""","""Node5""","""Node1""","""Node5""","""Node3""","""Node5""","""Node2""","""Node1""","""Node3""","""Node4""","""Node4""","(4, 1, 0)",1,1,1,1,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003564175,0.041422454,6,"(1, 1)","""Node3""","""Node4""","""Node1""","""Node3""","""Node5""","""Node4""","""Node2""","""Node1""","""Node6""","""Node2""","""Node6""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.004356055,0.041117843,6,"(1, 1)","""Node2""","""Node1""","""Node5""","""Node2""","""Node4""","""Node3""","""Node6""","""Node1""","""Node3""","""Node4""","""Node6""","(3, 3, 0)",1,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003494443,0.041966578,6,"(1, 1)","""Node4""","""Node2""","""Node6""","""Node4""","""Node1""","""Node2""","""Node6""","""Node5""","""Node3""","""Node5""","""Node5""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.003149565,0.049120105,6,"(1, 1)","""Node3""","""Node5""","""Node4""","""Node3""","""Node6""","""Node5""","""Node4""","""Node1""","""Node2""","""Node1""","""Node2""","(2, 0, 4)",1,1,1,1,1,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.003579791,0.041111525,5,"(1, 1)","""Node5""","""Node2""","""Node6""","""Node5""","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node1""","""Node1""","(3, 3, 0)",1,1,0.5,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005180449,0.042912921,6,"(1, 1)","""Node3""","""Node2""","""Node6""","""Node3""","""Node5""","""Node1""","""Node2""","""Node4""","""Node1""","""Node4""","""Node4""","(3, 3, 0)",1,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.003396461,0.04022788,6,"(1, 1)","""Node4""","""Node2""","""Node1""","""Node4""","""Node5""","""Node2""","""Node3""","""Node1""","""Node6""","""Node3""","""Node6""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004273051,0.042375836,6,"(1, 1)","""Node4""","""Node5""","""Node1""","""Node4""","""Node6""","""Node5""","""Node3""","""Node1""","""Node6""","""Node2""","""Node3""","(3, 3, 0)",1,0.666666667,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004884098,0.042898067,5,"(1, 1)","""Node5""","""Node2""","""Node6""","""Node1""","""Node5""","""Node2""","""Node6""","""Node4""","""Node1""","""Node4""","""Node4""","(3, 3, 0)",1,1,0.25,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003753274,0.042998586,6,"(1, 1)","""Node6""","""Node3""","""Node6""","""Node4""","""Node2""","""Node3""","""Node6""","""Node4""","""Node5""","""Node5""","""Node1""","(3, 3, 0)",0.25,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005798156,0.043474977,6,"(1, 1)","""Node2""","""Node2""","""Node5""","""Node3""","""Node1""","""Node6""","""Node6""","""Node5""","""Node1""","""Node4""","""Node4""","(3, 3, 0)",1,0.5,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004838686,0.042779032,5,"(1, 1)","""Node1""","""Node3""","""Node2""","""Node1""","""Node4""","""Node3""","""Node5""","""Node2""","""Node4""","""Node5""","""Node5""","(3, 2, 0)",1,1,1,1,1,1,"""PB""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003771704,0.042941024,6,"(1, 1)","""Node4""","""Node3""","""Node4""","""Node1""","""Node6""","""Node3""","""Node2""","""Node5""","""Node6""","""Node2""","""Node2""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.0039404,0.042928448,6,"(1, 1)","""Node4""","""Node3""","""Node1""","""Node4""","""Node6""","""Node3""","""Node2""","""Node5""","""Node6""","""Node5""","""Node5""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.003358632,0.041202173,6,"(1, 1)","""Node5""","""Node3""","""Node1""","""Node5""","""Node4""","""Node3""","""Node2""","""Node6""","""Node2""","""Node6""","""Node6""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.003217207,0.041585158,6,"(1, 1)","""Node6""","""Node3""","""Node6""","""Node5""","""Node4""","""Node2""","""Node3""","""Node5""","""Node1""","""Node1""","""Node1""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003909574,0.040892303,6,"(1, 1)","""Node2""","""Node6""","""Node2""","""Node5""","""Node4""","""Node6""","""Node1""","""Node3""","""Node1""","""Node3""","""Node3""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.00440976,0.042158004,6,"(1, 1)","""Node1""","""Node3""","""Node2""","""Node1""","""Node6""","""Node4""","""Node5""","""Node3""","""Node6""","""Node4""","""Node5""","(3, 3, 0)",1,1,1,1,0.666666667,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004779553,0.040700311,6,"(1, 1)","""Node5""","""Node4""","""Node1""","""Node5""","""Node6""","""Node4""","""Node2""","""Node1""","""Node3""","""Node2""","""Node3""","(3, 3, 0)",1,0.666666667,1,1,0.666666667,1,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003841035,0.040798444,5,"(1, 1)","""Node2""","""Node2""","""Node4""","""Node1""","""Node2""","""Node6""","""Node4""","""Node1""","""Node6""","""Node5""","""Node5""","(3, 3, 0)",1,1,0.25,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.0047059,0.043898748,6,"(1, 1)","""Node1""","""Node3""","""Node5""","""Node3""","""Node6""","""Node2""","""Node5""","""Node4""","""Node6""","""Node4""","""Node4""","(3, 3, 0)",0.666666667,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.006135178,0.038276927,5,"(6, 8)","""Node1""","""Node2""","""Node4""","""Node1""","""Node3""","""Node2""","""Node4""","""Node5""","""Node3""","""Node5""","""Node5""","(1, 3, 1)",0.666666667,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003446866,0.042525585,6,"(1, 1)","""Node3""","""Node2""","""Node6""","""Node3""","""Node5""","""Node2""","""Node6""","""Node4""","""Node1""","""Node4""","""Node4""","(3, 3, 0)",1,1,1,1,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.003159831,0.053036385,6,"(1, 1)","""Node2""","""Node6""","""Node2""","""Node4""","""Node1""","""Node5""","""Node3""","""Node4""","""Node3""","""Node3""","""Node3""","(0, 1, 5)",1,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003946182,0.053194158,6,"(1, 1)","""Node3""","""Node1""","""Node4""","""Node4""","""Node2""","""Node5""","""Node1""","""Node6""","""Node5""","""Node2""","""Node5""","(0, 1, 5)",1,1,0.5,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.003583057,0.052123036,6,"(1, 1)","""Node5""","""Node2""","""Node1""","""Node5""","""Node3""","""Node4""","""Node2""","""Node1""","""Node3""","""Node6""","""Node6""","(0, 1, 5)",1,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003697898,0.054340892,6,"(1, 1)","""Node4""","""Node2""","""Node4""","""Node1""","""Node3""","""Node2""","""Node5""","""Node6""","""Node3""","""Node5""","""Node5""","(0, 1, 5)",1,1,1,1,1,0.666666667,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.003851637,0.054919647,6,"(1, 1)","""Node3""","""Node4""","""Node5""","""Node3""","""Node6""","""Node4""","""Node1""","""Node5""","""Node6""","""Node5""","""Node2""","(0, 1, 5)",1,0.25,1,1,1,1,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004420246,0.053168803,6,"(1, 1)","""Node2""","""Node2""","""Node6""","""Node2""","""Node3""","""Node5""","""Node1""","""Node4""","""Node5""","""Node1""","""Node1""","(0, 1, 5)",1,1,1,0.666666667,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005994318,0.041164196,6,"(1, 1)","""Node2""","""Node2""","""Node3""","""Node2""","""Node5""","""Node1""","""Node3""","""Node6""","""Node1""","""Node6""","""Node4""","(4, 2, 0)",1,1,1,0.25,0.666666667,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004501581,0.053150281,6,"(1, 1)","""Node3""","""Node3""","""Node2""","""Node3""","""Node1""","""Node5""","""Node4""","""Node6""","""Node5""","""Node4""","""Node4""","(0, 1, 5)",1,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003479424,0.053729277,6,"(1, 1)","""Node4""","""Node1""","""Node3""","""Node4""","""Node2""","""Node5""","""Node1""","""Node3""","""Node5""","""Node6""","""Node6""","(0, 1, 5)",1,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003956585,0.054116302,6,"(1, 1)","""Node4""","""Node1""","""Node6""","""Node4""","""Node2""","""Node1""","""Node5""","""Node3""","""Node2""","""Node5""","""Node5""","(0, 1, 5)",1,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003542748,0.052826664,6,"(1, 1)","""Node2""","""Node5""","""Node1""","""Node2""","""Node3""","""Node4""","""Node5""","""Node1""","""Node4""","""Node6""","""Node6""","(0, 1, 5)",1,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",Evolution
0.003948853,0.050430729,6,"(1, 1)","""Node1""","""Node3""","""Node1""","""Node1""","""Node4""","""Node3""","""Node6""","""Node5""","""Node4""","""Node2""","""Node2""","(0, 1, 5)",1,0.5,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004537341,0.037085764,6,"(3, 4)","""Node6""","""Node5""","""Node4""","""Node2""","""Node1""","""Node3""","""Node5""","""Node4""","""Node2""","""Node2""","""Node1""","(5, 1, 0)",1,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003336306,0.053263671,6,"(1, 1)","""Node4""","""Node2""","""Node4""","""Node3""","""Node5""","""Node2""","""Node6""","""Node3""","""Node1""","""Node1""","""Node1""","(0, 1, 5)",1,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.004250504,0.043366854,5,"(1, 1)","""Node4""","""Node4""","""Node2""","""Node5""","""Node5""","""Node1""","""Node2""","""Node3""","""Node1""","""Node3""","""Node3""","(3, 0, 2)",1,1,1,0.5,1,0.666666667,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.004441202,0.042198675,6,"(1, 1)","""Node3""","""Node4""","""Node1""","""Node3""","""Node2""","""Node4""","""Node5""","""Node1""","""Node6""","""Node5""","""Node6""","(0, 1, 5)",1,1,1,1,1,0.666666667,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003222262,0.052368456,6,"(1, 1)","""Node2""","""Node5""","""Node6""","""Node2""","""Node3""","""Node5""","""Node1""","""Node4""","""Node1""","""Node4""","""Node4""","(0, 1, 5)",1,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004959124,0.052468685,6,"(1, 1)","""Node6""","""Node5""","""Node4""","""Node6""","""Node1""","""Node5""","""Node2""","""Node4""","""Node1""","""Node2""","""Node3""","(0, 1, 5)",1,1,0.25,1,1,0.666666667,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.004989267,0.049613134,6,"(1, 1)","""Node1""","""Node2""","""Node6""","""Node1""","""Node5""","""Node4""","""Node3""","""Node2""","""Node4""","""Node3""","""Node3""","(0, 1, 5)",1,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003985468,0.040648922,5,"(1, 1)","""Node5""","""Node6""","""Node5""","""Node5""","""Node2""","""Node6""","""Node4""","""Node1""","""Node2""","""Node1""","""Node1""","(3, 3, 0)",1,1,0.25,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004016529,0.054074208,6,"(1, 1)","""Node4""","""Node6""","""Node4""","""Node4""","""Node2""","""Node5""","""Node6""","""Node3""","""Node5""","""Node2""","""Node1""","(0, 1, 5)",0.5,1,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003370962,0.05029774,6,"(1, 1)","""Node5""","""Node4""","""Node1""","""Node5""","""Node2""","""Node3""","""Node4""","""Node6""","""Node2""","""Node6""","""Node2""","(0, 1, 5)",1,1,0.666666667,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
